,brier,brier,ece,ece,nll,nll,accuracy,accuracy,top2_accuracy,top2_accuracy,top3_accuracy,top3_accuracy
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
method,,,,,,,,,,,,
isotonic,1.024321914911753,0.7053648556543072,0.5593569911597911,0.3184160787042831,3.978288872126877,3.274534882817241,0.409006734006734,0.3809810525808375,0.8160774410774411,0.2393545567770693,0.9848484848484849,0.026243194054073875
platt,1.1171755758495585,0.7179702893388213,0.5610030128375467,0.3680326484766211,2.966878488861104,2.2719410632054595,0.2903198653198653,0.386067286932099,0.647053872053872,0.2471145509661201,0.9831649831649831,0.014796629487581647
raw,0.8355876713219957,0.8385154189560855,0.4071547742186419,0.43451157942102603,2.107028631278648,2.010748817430691,0.5319023569023569,0.4113062238129939,0.6014309764309765,0.45067504360957233,0.9600168350168351,0.05085631216099934
